14-mar-2019,,,,,,,,,,,,,,,
iShares Core U.S. Aggregate Bond ETF,,,,,,,,,,,,,,,
Inception Date,22-sep-2003,,,,,,,,,,,,,,
Fund Holdings as of,14-mar-2019,,,,,,,,,,,,,,
Total Net Assets,"USD 58,433,398,759.14",,,,,,,,,,,,,,
Number of Securities,"7,203.00",,,,,,,,,,,,,,
Share,"543,200,000.00",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Nombre,Clase de activo,Peso (%),Precio,Valor de mercado,Valor nominal,Sector,SEDOL,ISIN,Cupón (%),Plazo,YTM (%),Yield to Call (%),Yield to Worst (%),Duración,Par Value
KEYSPAN CORPORATION,Fixed Income,0.00,130.30,"565,004.96","565,004.96",Servicio,2679646,US49337WAC47,8.00,15-nov-2030,4.61,--,4.61,8.04,"425,000.00"
YAMANA GOLD INC,Fixed Income,0.00,95.78,"567,025.31","567,025.31",Industrial,BDSH9Q2,US98462YAD22,4.63,15-dic-2027,5.23,--,5.23,7.03,"585,000.00"
HERSHEY COMPANY THE,Fixed Income,0.00,100.88,"561,029.77","561,029.77",Industrial,BYXMWW6,US427866AU28,3.20,21-ago-2025,3.05,--,3.04,5.69,"555,000.00"
KIMBERLY-CLARK CORP,Fixed Income,0.00,98.92,"559,272.51","559,272.51",Industrial,BW39FS0,US494368BP76,1.85,01-mar-2020,3.00,--,3.00,0.95,"565,000.00"
KIMBERLY-CLARK CORP,Fixed Income,0.00,132.07,"562,007.61","562,007.61",Industrial,B23P3Y0,US494368BC63,6.63,01-ago-2037,4.12,--,4.12,11.61,"423,000.00"
COMCAST CORPORATION,Fixed Income,0.00,123.65,"558,149.17","558,149.17",Industrial,B108F49,US20030NAM39,6.45,15-mar-2037,4.52,--,4.52,11.14,"440,000.00"
LOS ANGELES CALIF WTR PWR REV,Fixed Income,0.00,144.03,"559,658.88","559,658.88",Autoridad Local,B3YT8R6,US544495WA84,6.60,01-jul-2050,4.01,--,4.01,15.08,"385,000.00"
TENNESSEE VALLEY AUTHORITY,Fixed Income,0.00,124.33,"558,537.83","558,537.83",Agencia,B4NTYJ8,US880591EH15,5.25,15-sep-2039,3.57,--,3.57,13.09,"440,000.00"
ASIAN DEVELOPMENT BANK MTN,Fixed Income,0.00,97.27,"560,304.22","560,304.22",Supranacional,BWD1KH0,US045167CY77,2.13,19-mar-2025,2.62,--,2.62,5.54,"570,000.00"
WEYERHAEUSER COMPANY,Fixed Income,0.00,118.92,"561,502.71","561,502.71",Industrial,B0141N0,US962166AW45,6.95,01-oct-2027,4.28,--,4.28,6.51,"460,000.00"
NORFOLK SOUTHERN CORPORATION,Fixed Income,0.00,101.57,"561,131.39","561,131.39",Industrial,BD5H1N6,US655844BZ09,3.80,01-ago-2028,3.60,--,3.60,7.77,"550,000.00"
OGLETHORPE POWER CORP,Fixed Income,0.00,94.73,"559,885.25","559,885.25",Servicio,BN8MK75,US677050AK26,4.55,01-jun-2044,4.92,--,4.92,14.36,"583,000.00"
METHANEX CORPORATION,Fixed Income,0.00,101.89,"561,426.71","561,426.71",Industrial,B6ZY1X8,US59151KAG31,5.25,01-mar-2022,4.56,--,4.56,2.75,"550,000.00"
XLIT LTD,Fixed Income,0.00,109.26,"552,794.58","552,794.58",Insituciones Financieras,BGM96R5,US98420EAB11,5.25,15-dic-2043,4.62,--,4.62,14.06,"500,000.00"
ABB FINANCE USA INC,Fixed Income,0.00,99.91,"556,408.72","556,408.72",Industrial,BFXW2G7,US00037BAD47,2.80,03-abr-2020,2.88,--,2.88,1.02,"550,000.00"
BB&T CORP MTN,Fixed Income,0.00,100.82,"555,036.78","555,036.78",Insituciones Financieras,--,US05531FBD42,3.20,03-sep-2021,2.85,--,2.84,2.32,"550,000.00"
UNION PACIFIC CORPORATION,Fixed Income,0.00,100.08,"551,539.24","551,539.24",Industrial,--,US907818EZ78,2.95,01-mar-2022,2.92,--,2.92,2.82,"550,000.00"
DOWDUPONT INC,Fixed Income,0.00,105.36,"554,756.48","554,756.48",Industrial,BGL9DK8,US26078JAC45,4.49,15-nov-2025,3.58,--,3.57,5.66,"520,000.00"
UNION PACIFIC CORPORATION,Fixed Income,0.00,87.08,"555,202.72","555,202.72",Industrial,BYWJVB0,US907818ER52,4.10,15-sep-2067,4.79,--,4.79,18.18,"623,000.00"
FGOLD 30YR 5.5% SHLB 175K 2008,Fixed Income,0.00,108.98,"553,234.42","553,234.42",Hipotecas Respaldadas por Activos,--,--,5.50,01-abr-2038,3.35,--,3.35,3.03,"506,738.00"
CALIFORNIA ST,Fixed Income,0.00,107.83,"553,358.61","553,358.61",Autoridad Local,B3SP8K3,US13063BJB99,7.70,01-nov-2030,6.72,--,2.75,1.51,"500,000.00"
FISERV INC,Fixed Income,0.00,99.58,"551,911.25","551,911.25",Industrial,BY58YH1,US337738AN81,2.70,01-jun-2020,3.06,--,3.06,1.17,"550,000.00"
CSX CORP,Fixed Income,0.00,97.41,"553,380.78","553,380.78",Industrial,BP8Q1Q7,US126408HA44,4.50,01-ago-2054,4.65,--,4.65,16.96,"565,000.00"
BOEING CO,Fixed Income,0.00,98.59,"547,066.97","547,066.97",Industrial,BSD9D11,US097023BG91,2.35,30-oct-2021,2.91,--,2.91,2.52,"550,000.00"
SOUTHWESTERN PUBLIC SERVICE COMPAN,Fixed Income,0.00,104.51,"550,559.62","550,559.62",Servicio,B6T90Z4,US845743BN28,4.50,15-ago-2041,4.19,--,4.18,14.07,"525,000.00"
NORTHERN TRUST CORPORATION,Fixed Income,0.00,101.14,"547,780.26","547,780.26",Insituciones Financieras,B5SDGK7,US665859AL80,3.45,04-nov-2020,2.73,--,2.73,1.57,"535,000.00"
SOUTHERN CALIFORNIA GAS CO,Fixed Income,0.00,98.39,"545,485.11","545,485.11",Servicio,BYNRK05,US842434CP59,3.20,15-jun-2025,3.49,--,3.49,5.53,"550,000.00"
MARSH & MCLENNAN COMPANIES INC,Fixed Income,0.00,97.98,"546,756.40","546,756.40",Insituciones Financieras,BYQ8HY8,US571748BC51,4.35,30-ene-2047,4.48,--,4.48,15.66,"555,000.00"
MARSH & MCLENNAN COMPANIES INC,Fixed Income,0.00,103.84,"546,812.26","546,812.26",Insituciones Financieras,BJ2NYK7,US571748BG65,4.38,15-mar-2029,3.91,--,3.90,8.00,"523,000.00"
WALMART INC,Fixed Income,0.00,122.86,"550,805.75","550,805.75",Industrial,B654D54,US931142DB66,5.63,15-abr-2041,4.05,--,4.05,13.28,"440,000.00"
FNMA 30YR 4.5% MLB 110K 2015,Fixed Income,0.00,106.01,"546,331.24","546,331.24",Hipotecas Respaldadas por Activos,--,--,4.50,01-abr-2046,3.38,--,3.38,2.16,"514,552.00"
CALIFORNIA ST,Fixed Income,0.00,107.48,"547,924.17","547,924.17",Autoridad Local,B3TR530,US13063BJA17,5.70,01-nov-2021,2.73,--,2.73,2.42,"500,000.00"
UNITED TECHNOLOGIES CORPORATION,Fixed Income,0.00,102.48,"549,927.69","549,927.69",Industrial,BF8QNV6,US913017DD80,3.95,16-ago-2025,3.51,--,3.51,5.60,"535,000.00"
LAM RESEARCH CORPORATION,Fixed Income,0.00,99.90,"550,077.61","550,077.61",Industrial,--,US512807AU29,4.00,15-mar-2029,4.01,--,4.01,8.14,"550,000.00"
ENTERPRISE PRODUCTS OPERATING LLC,Fixed Income,0.00,130.43,"547,554.43","547,554.43",Industrial,B57FW28,US29379VAM54,7.55,15-abr-2038,5.05,--,5.05,10.99,"410,000.00"
AMEREN ILLINOIS COMPANY,Fixed Income,0.00,107.38,"544,337.50","544,337.50",Servicio,BZ1DTC7,US02361DAT72,4.50,15-mar-2049,4.07,--,4.07,16.37,"500,000.00"
BOEING COMPANY (THE),Fixed Income,0.00,129.75,"540,664.82","540,664.82",Industrial,2283478,US097023AS49,6.63,15-feb-2038,4.31,--,4.31,11.77,"415,000.00"
21ST CENTURY FOX AMERICA INC,Fixed Income,0.00,102.87,"541,981.12","541,981.12",Industrial,BWXSBZ6,US90131HAQ83,4.50,15-feb-2021,2.95,--,2.95,1.84,"525,000.00"
ONE GAS INC,Fixed Income,0.00,101.45,"543,016.11","543,016.11",Servicio,BSKRPY5,US68235PAE88,3.61,01-feb-2024,3.29,--,3.27,4.34,"533,000.00"
PEPSICO INC/NC,Fixed Income,0.00,95.17,"541,394.28","541,394.28",Industrial,B7Y6VD2,US713448CC02,3.60,13-ago-2042,3.92,--,3.92,15.39,"567,000.00"
BURLINGTON NORTHERN SANTA FE CORPO,Fixed Income,0.00,123.63,"539,954.38","539,954.38",Industrial,B1BW379,US12189TAX28,6.20,15-ago-2036,4.26,--,4.26,11.33,"435,000.00"
ARIZONA PUB SERVICE CO,Fixed Income,0.00,111.33,"540,924.43","540,924.43",Servicio,B0HFGD2,US040555CH53,5.50,01-sep-2035,4.52,--,4.52,11.13,"485,000.00"
FN 5/1 12M Libor ARM,Fixed Income,0.00,104.32,"544,192.94","544,192.94",Hipotecas Respaldadas por Activos,--,US3138E4YL96,4.92,01-feb-2042,3.35,--,3.35,0.75,"520,765.00"
JOHNSON & JOHNSON,Fixed Income,0.00,99.00,"544,856.12","544,856.12",Industrial,BF01Z46,US478160CD49,2.25,03-mar-2022,2.60,--,2.60,2.82,"550,000.00"
MCDONALDS CORPORATION MTN,Fixed Income,0.00,98.14,"540,681.32","540,681.32",Industrial,BF8QNS3,US58013MFH25,4.45,01-sep-2048,4.57,--,4.57,15.96,"550,000.00"
RECKSON OPERATING PARTNERSHIP LP,Fixed Income,0.00,101.75,"540,920.62","540,920.62",Insituciones Financieras,B90KS64,US75625AAD63,4.50,01-dic-2022,3.99,--,3.96,3.24,"525,000.00"
PARKER HANNIFIN CORP MTN,Fixed Income,0.00,123.75,"534,730.63","534,730.63",Industrial,B2RK017,US70109HAJ41,6.25,15-may-2038,4.40,--,4.40,11.81,"425,000.00"
STANLEY BLACK & DECKER INC,Fixed Income,0.00,105.80,"536,540.56","536,540.56",Industrial,--,US854502AH46,4.25,15-nov-2028,3.54,--,3.52,7.77,"500,000.00"
STANLEY BLACK & DECKER INC,Fixed Income,0.00,106.15,"539,367.22","539,367.22",Industrial,--,US854502AJ02,4.85,15-nov-2048,4.47,--,4.47,15.59,"500,000.00"
RAYTHEON CO,Fixed Income,0.00,104.73,"539,418.50","539,418.50",Industrial,BSTLMR0,US755111BZ37,4.20,15-dic-2044,3.91,--,3.90,15.56,"510,000.00"
SOUTH CAROLINA ST PUB SVCS AUTH RE,Fixed Income,0.00,132.97,"537,110.91","537,110.91",Autoridad Local,B4YX109,US837151AA75,6.45,01-ene-2050,4.40,--,4.40,14.61,"400,000.00"
ESTEE LAUDER CO INC,Fixed Income,0.00,97.84,"539,156.23","539,156.23",Industrial,B7972Q0,US29736RAE09,2.35,15-ago-2022,3.02,--,3.02,3.26,"550,000.00"
COMCAST CORPORATION,Fixed Income,0.00,124.70,"533,893.49","533,893.49",Industrial,B2R9SP4,US20030NAX93,6.40,15-may-2038,4.47,--,4.47,11.72,"421,000.00"
PRINCIPAL FINANCIAL GROUP INC,Fixed Income,0.00,100.19,"537,661.52","537,661.52",Insituciones Financieras,B8P5JJ7,US74251VAE20,3.30,15-sep-2022,3.22,--,3.22,3.27,"528,000.00"
KANSAS ST DEPT TRANSN HWY REV,Fixed Income,0.00,107.06,"536,129.83","536,129.83",Autoridad Local,B5BT721,US485424NF82,4.60,01-sep-2035,3.95,--,3.95,10.69,"500,000.00"
FNMA 30YR 3% M 80-90 LTV 2013,Fixed Income,0.00,99.07,"534,759.19","534,759.19",Hipotecas Respaldadas por Activos,--,--,3.00,01-feb-2043,3.13,--,3.13,5.75,"539,189.00"
HANOVER INSURANCE GROUP INC,Fixed Income,0.00,100.54,"537,586.88","537,586.88",Insituciones Financieras,BYQ9LH2,US410867AF22,4.50,15-abr-2026,4.41,--,4.41,5.88,"525,000.00"
NISOURCE INC,Fixed Income,0.00,106.55,"534,844.58","534,844.58",Servicio,B846RN1,US65473QBB86,5.25,15-feb-2043,4.79,--,4.78,13.73,"500,000.00"
PRUDENTIAL FINANCIAL INC,Fixed Income,0.00,99.56,"537,304.25","537,304.25",Insituciones Financieras,--,US744320BF81,5.70,15-sep-2048,5.53,--,5.53,6.77,"525,000.00"
VENTAS REALTY LP,Fixed Income,0.00,100.31,"537,573.35","537,573.35",Insituciones Financieras,--,US92277GAP28,3.50,15-abr-2024,3.43,--,3.43,4.64,"535,000.00"
DISCOVER BANK,Fixed Income,0.00,104.09,"534,931.11","534,931.11",Insituciones Financieras,B5LPLK5,US25466AAB70,7.00,15-abr-2020,3.14,--,3.14,1.03,"500,000.00"
BUCKEYE PARTNERS LP,Fixed Income,0.00,93.57,"535,355.63","535,355.63",Industrial,BYQKXV3,US118230AR27,4.13,01-dic-2027,5.04,--,5.04,7.13,"565,000.00"
RIO TINTO ALCAN INC,Fixed Income,0.00,124.19,"527,970.39","527,970.39",Industrial,2213970,US013716AU93,6.13,15-dic-2033,3.95,--,3.95,10.17,"420,000.00"
AFLAC INCORPORATED,Fixed Income,0.00,105.86,"533,167.36","533,167.36",Insituciones Financieras,--,US001055AY85,4.75,15-ene-2049,4.40,--,4.39,15.91,"500,000.00"
SUNTRUST BANK MTN,Fixed Income,0.00,99.59,"529,703.20","529,703.20",Insituciones Financieras,BF1G1K8,US86787EAV92,3.00,02-feb-2023,3.11,--,3.11,3.61,"530,000.00"
APPLE INC,Fixed Income,0.00,95.24,"530,746.79","530,746.79",Industrial,BF8QDG1,US037833DG20,3.75,13-nov-2047,4.03,--,4.03,16.71,"550,000.00"
NOVA SCOTIA (PROVINCE OF),Fixed Income,0.00,105.86,"530,995.14","530,995.14",Autoridad Local,BYVSVN0,US669827DJ33,9.25,01-mar-2020,3.03,--,3.03,0.94,"500,000.00"
LEGG MASON INC,Fixed Income,0.00,99.20,"529,170.34","529,170.34",Insituciones Financieras,BNHVBW5,US524901AT22,3.95,15-jul-2024,4.12,--,4.12,4.77,"530,000.00"
BRIXMOR OPERATING PARTNERSHIP LP,Fixed Income,0.00,100.49,"529,216.55","529,216.55",Insituciones Financieras,BYZR092,US11120VAB99,3.88,15-ago-2022,3.72,--,3.71,3.11,"525,000.00"
HARRIS CORPORATION,Fixed Income,0.00,119.17,"531,051.03","531,051.03",Industrial,B4LWT05,US413875AN59,6.15,15-dic-2040,4.73,--,4.73,12.63,"440,000.00"
NORTHERN STATES POWER MINN,Fixed Income,0.00,101.32,"523,660.56","523,660.56",Servicio,BMM2784,US665772CL17,4.13,15-may-2044,4.04,--,4.04,15.27,"510,000.00"
SOUTHWESTERN PUBLIC SERVICE COMPAN,Fixed Income,0.00,103.61,"525,933.33","525,933.33",Servicio,--,US845743BS15,4.40,15-nov-2048,4.19,--,4.18,16.23,"500,000.00"
BRISTOL-MYERS SQUIBB CO,Fixed Income,0.00,100.33,"522,566.15","522,566.15",Industrial,BG0QM47,US110122AX68,4.50,01-mar-2044,4.48,--,4.48,14.77,"520,000.00"
CONSOLIDATED EDISON COMPANY OF NEW,Fixed Income,0.00,94.80,"525,988.77","525,988.77",Servicio,BZ2Z104,US209111FJ72,2.90,01-dic-2026,3.68,--,3.68,6.75,"550,000.00"
TOLEDO HOSPITAL,Fixed Income,0.00,108.10,"524,015.91","524,015.91",Industrial,--,US889184AD90,5.75,15-nov-2038,5.09,--,4.70,8.95,"475,000.00"
DALLAS TX AREA RAPID TRAN,Fixed Income,0.00,129.27,"523,945.52","523,945.52",Autoridad Local,B5ZNLZ0,US235241LS30,6.00,01-dic-2044,3.96,--,3.96,12.99,"400,000.00"
GNMA 30YR,Fixed Income,0.00,99.43,"522,623.67","522,623.67",Hipotecas Respaldadas por Activos,--,US36182WLM37,3.00,15-sep-2044,3.10,--,3.10,5.31,"525,031.00"
CALIFORNIA ST,Fixed Income,0.00,104.76,"525,210.42","525,210.42",Autoridad Local,B58KMP5,US13063BFV99,7.95,01-mar-2036,7.44,--,2.91,0.94,"500,000.00"
VALERO ENERGY CORP,Fixed Income,0.00,156.07,"524,197.81","524,197.81",Industrial,B65HH17,US91913YAP51,10.50,15-mar-2039,5.75,--,5.75,10.21,"325,000.00"
MARRIOTT INTERNATIONAL INC,Fixed Income,0.00,103.82,"526,710.83","526,710.83",Industrial,--,US571903BB87,4.65,01-dic-2028,4.17,--,4.16,7.66,"500,000.00"
PROGRESS ENERGY INC,Fixed Income,0.00,127.94,"522,170.22","522,170.22",Servicio,2812623,US743263AG09,7.00,30-oct-2031,4.14,--,4.14,8.78,"400,000.00"
GLP CAPITAL LP / GLP FINANCING II,Fixed Income,0.00,103.72,"526,130.42","526,130.42",Industrial,BG08VZ7,US361841AJ81,5.25,01-jun-2025,4.55,--,4.53,5.16,"500,000.00"
NXP BV 144A,Fixed Income,0.00,105.27,"527,300.97","527,300.97",Industrial,--,US62947QAX60,5.35,01-mar-2026,4.46,--,4.45,5.78,"500,000.00"
CATERPILLAR FINANCIAL SERVICES COR MTN,Fixed Income,0.00,97.69,"517,436.40","517,436.40",Industrial,BZ14MP4,US14912L7D71,1.93,01-oct-2021,2.88,--,2.88,2.45,"525,000.00"
ROCKWELL AUTOMATION INC,Fixed Income,0.00,100.72,"519,358.90","519,358.90",Industrial,--,US773903AH27,3.50,01-mar-2029,3.41,--,3.41,8.30,"515,000.00"
WELLPOINT INC,Fixed Income,0.00,101.32,"518,226.58","518,226.58",Insituciones Financieras,B4JSJS3,US94973VAW72,3.70,15-ago-2021,3.13,--,3.07,2.12,"510,000.00"
GENZYME CORPORATION,Fixed Income,0.00,102.78,"520,060.56","520,060.56",Industrial,B3Z9RM3,US372917AS37,5.00,15-jun-2020,2.73,--,2.73,1.21,"500,000.00"
KOREA (REPUBLIC OF),Fixed Income,0.00,102.24,"519,648.33","519,648.33",Soberano,BGPK1H0,US50064FAP99,3.50,20-sep-2028,3.22,--,3.22,7.95,"500,000.00"
TENNESSEE VALLEY AUTHORITY,Fixed Income,0.00,98.55,"521,935.46","521,935.46",Agencia,B8JF669,US880591EP31,3.50,15-dic-2042,3.59,--,3.59,15.75,"525,000.00"
AERCAP IRELAND CAPITAL DAC,Fixed Income,0.00,102.74,"517,617.08","517,617.08",Insituciones Financieras,--,US00774MAK18,4.88,16-ene-2024,4.24,--,4.23,4.26,"500,000.00"
SOUTHWESTERN PUBLIC SERVICE COMPAN,Fixed Income,0.00,87.80,"515,220.55","515,220.55",Servicio,BDGL8V4,US845743BQ58,3.40,15-ago-2046,4.15,--,4.15,16.75,"585,000.00"
TORCHMARK CORPORATION,Fixed Income,0.00,101.27,"515,817.22","515,817.22",Insituciones Financieras,B8FPG30,US891027AQ76,3.80,15-sep-2022,3.41,--,3.41,3.22,"500,000.00"
FH 5/1 12M Libor ARM,Fixed Income,0.00,103.81,"515,532.22","515,532.22",Hipotecas Respaldadas por Activos,--,US31300LQK43,4.56,01-ago-2041,3.47,--,3.47,0.43,"495,834.00"
UTAH ST,Fixed Income,0.00,102.40,"515,578.15","515,578.15",Autoridad Local,B44L330,US917542QV70,3.54,01-jul-2025,2.99,--,2.99,4.28,"500,000.00"
KLA-TENCOR CORPORATION,Fixed Income,0.00,99.68,"513,373.11","513,373.11",Industrial,--,US482480AG50,4.10,15-mar-2029,4.13,--,4.13,8.12,"515,000.00"
LABORATORY CORP OF AMERICA HLDG,Fixed Income,0.00,101.30,"513,903.89","513,903.89",Industrial,BG4YZ15,US50540RAN26,4.00,01-nov-2023,3.69,--,3.68,4.05,"500,000.00"
URUGUAY (ORIENTAL REPUBLIC OF),Fixed Income,0.00,102.18,"514,013.96","514,013.96",Soberano,--,US917288BK78,4.38,23-ene-2031,4.14,--,4.14,9.15,"500,000.00"
ONEOK INC,Fixed Income,0.00,101.91,"513,258.47","513,258.47",Industrial,BFZZ822,US682680AU71,4.55,15-jul-2028,4.30,--,4.30,7.50,"500,000.00"
CBS CORP,Fixed Income,0.00,95.75,"516,011.22","516,011.22",Industrial,--,US124857AX11,3.70,01-jun-2028,4.26,--,4.26,7.62,"533,000.00"
HARTFORD FINANCIAL SERVICES GROUP,Fixed Income,0.00,95.58,"512,127.92","512,127.92",Insituciones Financieras,B8JV032,US416515BB93,4.30,15-abr-2043,4.61,--,4.61,14.37,"526,000.00"
COMMONWEALTH EDISON COMPANY,Fixed Income,0.00,101.41,"509,433.89","509,433.89",Servicio,B63VWQ1,US202795HV56,4.00,01-ago-2020,2.95,--,2.73,1.10,"500,000.00"
ATMOS ENERGY CORPORATION,Fixed Income,0.00,99.32,"505,126.46","505,126.46",Servicio,BRJ8Y23,US049560AM78,4.13,15-oct-2044,4.17,--,4.17,15.25,"500,000.00"
CUMMINS INC,Fixed Income,0.00,110.74,"508,249.31","508,249.31",Industrial,BF262M6,US231021AQ97,4.88,01-oct-2043,4.17,--,4.16,14.34,"450,000.00"
ARIZONA PUBLIC SERVICE CO,Fixed Income,0.00,101.01,"509,194.47","509,194.47",Servicio,--,US040555CQ52,3.35,15-jun-2024,3.14,--,3.13,4.67,"500,000.00"
WISCONSIN ELECTRIC POWER COMPANY,Fixed Income,0.00,103.10,"509,279.64","509,279.64",Servicio,--,US976656CK28,4.30,15-oct-2048,4.12,--,4.12,16.30,"485,000.00"
SWEDISH EXPORT CREDIT CORP MTN,Fixed Income,0.00,100.52,"507,062.22","507,062.22",Agencia,BD21LB9,US00254EMR08,2.88,22-may-2021,2.63,--,2.63,2.10,"500,000.00"
WHIRLPOOL CORPORATION,Fixed Income,0.00,101.36,"507,962.50","507,962.50",Industrial,--,US963320AW61,4.75,26-feb-2029,4.58,--,4.58,7.86,"500,000.00"
JANUS CAPITAL GROUP INC,Fixed Income,0.00,103.76,"506,074.66","506,074.66",Insituciones Financieras,BYWZZQ1,US47102XAJ46,4.88,01-ago-2025,4.20,--,4.17,5.37,"485,000.00"
GRUPO TELEVISA SAB,Fixed Income,0.00,101.04,"506,985.39","506,985.39",Industrial,BYV2GM6,US40049JBB26,4.63,30-ene-2026,4.45,--,4.44,5.79,"499,000.00"
KIMCO REALTY CORPORATION,Fixed Income,0.00,100.07,"506,650.51","506,650.51",Insituciones Financieras,BYWM3T1,US49446RAN98,3.40,01-nov-2022,3.38,--,3.38,3.29,"500,000.00"
INDONESIA (REPUBLIC OF),Fixed Income,0.00,99.83,"507,112.22","507,112.22",Soberano,BZ57H43,US455780CF11,4.10,24-abr-2028,4.12,--,4.12,7.47,"500,000.00"
CONCHO RESOURCES INC,Fixed Income,0.00,100.97,"505,593.23","505,593.23",Industrial,BFB5MG8,US20605PAJ03,4.88,01-oct-2047,4.81,--,4.81,14.89,"490,000.00"
JOHN DEERE CAPITAL CORP MTN,Fixed Income,0.00,100.71,"503,900.47","503,900.47",Industrial,--,US24422EUU18,3.45,07-mar-2029,3.37,--,3.37,8.41,"500,000.00"
CONSUMERS ENERGY COMPANY,Fixed Income,0.00,99.38,"503,418.47","503,418.47",Servicio,B98D0N6,US210518CU85,3.95,15-may-2043,3.99,--,3.99,15.10,"500,000.00"
BANK OF NEW YORK MELLON CORP/THE MTN,Fixed Income,0.00,100.32,"503,729.95","503,729.95",Insituciones Financieras,BF5DPL4,US06406RAF47,3.40,29-ene-2028,3.36,--,3.36,7.53,"500,000.00"
AMGEN INC,Fixed Income,0.00,99.07,"500,317.50","500,317.50",Industrial,BWTM3D4,US031162BX74,2.70,01-may-2022,3.01,--,3.01,2.90,"500,000.00"
FIFTH THIRD BANK (OHIO),Fixed Income,0.00,98.92,"498,709.44","498,709.44",Insituciones Financieras,BF52QK7,US31677QBK40,2.20,30-oct-2020,2.88,--,2.88,1.56,"500,000.00"
KEY BANK NATIONAL ASSOCIATION,Fixed Income,0.00,99.72,"503,536.67","503,536.67",Insituciones Financieras,2242974,US49306SAA42,3.18,22-may-2022,3.27,--,3.27,3.00,"500,000.00"
INDIANA MICHIGAN POWER CO,Fixed Income,0.00,99.41,"498,766.81","498,766.81",Servicio,BGB5VZ7,US454889AT36,4.25,15-ago-2048,4.29,--,4.29,16.37,"500,000.00"
OHIO ST UNIV GEN RCPTS,Fixed Income,0.00,99.20,"501,806.39","501,806.39",Autoridad Local,BD38078,US677632G964,4.05,01-dic-2056,4.13,--,4.13,18.50,"500,000.00"
FNMA 15YR 2007 PRODUCTION,Fixed Income,0.00,103.35,"503,626.53","503,626.53",Hipotecas Respaldadas por Activos,--,--,5.00,01-dic-2023,2.18,--,2.18,1.29,"486,471.00"
TOYOTA MOTOR CREDIT CORP MTN,Fixed Income,0.00,99.94,"502,062.22","502,062.22",Industrial,BYMVVZ0,US89236TCQ67,2.80,13-jul-2022,2.82,--,2.82,3.15,"500,000.00"
ROCK-TENN CO,Fixed Income,0.00,100.32,"502,221.94","502,221.94",Industrial,B9MBCT6,US772739AP37,3.50,01-mar-2020,3.16,--,3.16,0.95,"500,000.00"
WALGREEN CO,Fixed Income,0.00,88.50,"503,289.42","503,289.42",Industrial,B88JSW2,US931422AK51,4.40,15-sep-2042,5.26,--,5.26,13.60,"555,000.00"
WESTERN UNION CO/THE,Fixed Income,0.00,100.94,"503,362.30","503,362.30",Industrial,BD9GH19,US959802AU35,3.60,15-mar-2022,3.27,--,3.26,2.74,"490,000.00"
VIRGINIA ELECTRIC AND POWER CO,Fixed Income,0.00,101.52,"498,809.79","498,809.79",Servicio,BJSVNX1,US927804FQ23,3.45,15-feb-2024,3.11,--,3.10,4.39,"490,000.00"
KEYBANK NATIONAL ASSOCIATION,Fixed Income,0.00,100.07,"500,384.22","500,384.22",Insituciones Financieras,--,US49327V2B93,3.90,13-abr-2029,3.89,--,3.89,8.29,"500,000.00"
BANKUNITED INC,Fixed Income,0.00,102.61,"501,150.89","501,150.89",Insituciones Financieras,BDD0NG4,US06652KAA16,4.88,17-nov-2025,4.42,--,4.41,5.54,"481,000.00"
EQT MIDSTREAM PARTNERS LP,Fixed Income,0.00,98.91,"499,071.94","499,071.94",Industrial,BFXXB07,US26885BAC46,5.50,15-jul-2028,5.65,--,5.65,7.20,"500,000.00"
SAN DIEGO GAS & ELECTRIC CO,Fixed Income,0.00,99.85,"495,463.65","495,463.65",Servicio,B4N83P4,US797440BN35,3.00,15-ago-2021,3.06,--,3.06,2.32,"495,000.00"
DUKE ENERGY CAROLINAS LLC,Fixed Income,0.00,102.02,"494,739.33","494,739.33",Servicio,B799H27,US26442CAM64,4.25,15-dic-2041,4.11,--,4.11,14.32,"480,000.00"
SUNTRUST BANK MTN,Fixed Income,0.00,98.49,"497,509.86","497,509.86",Insituciones Financieras,B95WLV1,US86787EAN76,2.75,01-may-2023,3.14,--,3.14,3.82,"500,000.00"
OHIO POWER COMPANY,Fixed Income,0.00,105.97,"496,498.02","496,498.02",Servicio,B4KFW84,US677415CP45,5.38,01-oct-2021,2.92,--,2.92,2.34,"458,000.00"
GULF POWER COMPANY,Fixed Income,0.00,98.45,"497,001.67","497,001.67",Servicio,BYQMFX5,US402479CF43,3.30,30-may-2027,3.52,--,3.52,7.02,"500,000.00"
AVALONBAY COMMUNITIES INC MTN,Fixed Income,0.00,98.29,"495,637.64","495,637.64",Insituciones Financieras,BF6V0N4,US05348EBB48,4.15,01-jul-2047,4.25,--,4.25,16.10,"500,000.00"
SUNCOR ENERGY INC,Fixed Income,0.00,93.66,"493,928.36","493,928.36",Industrial,BD5W818,US867224AB33,4.00,15-nov-2047,4.39,--,4.39,16.11,"520,000.00"
EXXON MOBIL CORP,Fixed Income,0.00,100.22,"498,597.60","498,597.60",Industrial,BYYD0D5,US30231GAR39,2.73,01-mar-2023,2.67,--,2.66,3.66,"497,000.00"
FGOLD 15YR 2005 PRODUCTION,Fixed Income,0.00,101.90,"492,991.85","492,991.85",Hipotecas Respaldadas por Activos,--,--,5.00,01-dic-2024,1.56,--,1.56,1.17,"482,938.00"
